rasp1,rasp2,rasp3,rasp4,"location"
-86,-78,-83,-89,"8.1"
-79,-76,-81,-90,"8.1"
-82,-75,-80,-92,"8.1"
-83,-75,-80,-92,"8.1"
-83,-74,-80,-89,"8.1"
-85,-73,-81,-89,"8.1"
-87,-77,-80,-90,"8.1"
-86,-77,-81,-91,"8.1"
-86,-74,-81,-91,"8.1"
-83,-75,-76,-83,"8.1"
-81,-73,-77,-83,"8.1"
-82,-74,-79,-84,"8.1"
-82,-72,-78,-82,"8.1"
-82,-74,-78,-84,"8.1"
-80,-72,-78,-83,"8.1"
-82,-77,-77,-84,"8.1"
-83,-76,-78,-82,"8.1"
-84,-74,-79,-79,"8.1"
-85,-75,-80,-81,"8.1"
-85,-74,-78,-83,"8.1"
-84,-74,-78,-81,"8.1"
-84,-74,-77,-83,"8.1"
-84,-73,-79,-81,"8.1"
-78,-72,-83,-83,"8.2"
-85,-71,-80,-81,"8.2"
-76,-68,-84,-76,"8.2"
-78,-71,-84,-84,"8.2"
-78,-72,-84,-82,"8.2"
-74,-65,-80,-80,"8.2"
-75,-66,-82,-80,"8.2"
-75,-65,-83,-80,"8.2"
-74,-66,-84,-78,"8.2"
-74,-66,-87,-80,"8.2"
-77,-68,-83,-79,"8.2"
-78,-66,-81,-78,"8.2"
-75,-66,-84,-81,"8.2"
-79,-73,-84,-83,"8.2"
-79,-72,-85,-84,"8.2"
-79,-71,-84,-83,"8.2"
-74,-65,-82,-77,"8.2"
-56,-66,-82,-77,"8.2"
-79,-67,-81,-81,"8.2"
-79,-73,-84,-82,"8.2"
-78,-72,-84,-83,"8.2"
-79,-72,-85,-82,"8.2"
-78,-71,-85,-82,"8.2"
-81,-74,-86,-84,"8.2"
-80,-73,-84,-82,"8.2"
-78,-73,-84,-82,"8.2"
-79,-73,-85,-83,"8.2"
-80,-72,-84,-82,"8.2"
-73,-74,-81,-80,"8.2"
-75,-66,-82,-78,"8.2"
-75,-66,-82,-78,"8.2"
-76,-66,-82,-79,"8.2"
-75,-66,-82,-78,"8.2"
-75,-66,-81,-78,"8.2"
-74,-66,-81,-79,"8.2"
-75,-67,-82,-92,"8.2"
-79,-72,-84,-82,"8.2"
-75,-66,-82,-77,"8.2"
-75,-66,-81,-82,"8.2"
-75,-66,-83,-78,"8.2"
-75,-66,-82,-81,"8.2"
-75,-67,-82,-79,"8.2"
-76,-66,-82,-80,"8.2"
-76,-66,-82,-80,"8.2"
-75,-67,-81,-79,"8.2"
-74,-67,-83,-79,"8.2"
-75,-66,-82,-80,"8.2"
-76,-66,-82,-79,"8.2"
-80,-73,-85,-84,"8.2"
-79,-73,-84,-84,"8.2"
-80,-73,-85,-84,"8.2"
-79,-72,-84,-82,"8.2"
-79,-66,-85,-83,"8.2"
-74,-67,-84,-78,"8.2"
-80,-74,-86,-84,"8.2"
-78,-71,-84,-82,"8.2"
-79,-73,-84,-84,"8.2"
-78,-72,-83,-82,"8.2"
-78,-72,-85,-83,"8.2"
-74,-78,-84,-82,"8.2"
-79,-73,-85,-82,"8.2"
-78,-71,-82,-81,"8.2"
-77,-71,-82,-81,"8.2"
-80,-73,-86,-82,"8.2"
-78,-71,-82,-82,"8.2"
-79,-74,-85,-82,"8.2"
-74,-67,-83,-79,"8.2"
-76,-66,-82,-78,"8.2"
-75,-67,-81,-79,"8.2"
-76,-67,-83,-79,"8.2"
-77,-71,-83,-81,"8.2"
-76,-71,-83,-80,"8.2"
-74,-67,-82,-80,"8.2"
-79,-72,-83,-81,"8.2"
-78,-72,-83,-82,"8.2"
-77,-70,-83,-81,"8.2"
-78,-71,-83,-81,"8.2"
-73,-65,-81,-77,"8.2"
-78,-72,-84,-82,"8.2"
-77,-70,-83,-81,"8.2"
-77,-70,-83,-80,"8.2"
-78,-71,-84,-82,"8.2"
-77,-70,-81,-76,"8.2"
-75,-67,-82,-78,"8.2"
-81,-73,-86,-84,"8.2"
-77,-70,-84,-81,"8.2"
-78,-72,-83,-82,"8.2"
-78,-72,-83,-82,"8.2"
-79,-73,-84,-83,"8.2"
-77,-71,-84,-81,"8.2"
-75,-66,-82,-81,"8.2"
-79,-73,-84,-82,"8.2"
-78,-71,-84,-81,"8.2"
-77,-71,-82,-80,"8.2"
-76,-75,-84,-78,"8.3"
-76,-74,-86,-76,"8.3"
-75,-72,-84,-77,"8.3"
-76,-75,-85,-79,"8.3"
-78,-76,-87,-79,"8.3"
-84,-77,-84,-80,"8.3"
-77,-74,-81,-78,"8.3"
-76,-75,-83,-77,"8.3"
-78,-74,-83,-76,"8.3"
-77,-76,-86,-77,"8.3"
-77,-74,-86,-76,"8.3"
-77,-75,-85,-77,"8.3"
-74,-70,-84,-76,"8.3"
-77,-75,-85,-78,"8.3"
-78,-74,-84,-78,"8.3"
-77,-74,-85,-77,"8.3"
-74,-70,-84,-78,"8.3"
-79,-77,-87,-79,"8.3"
-80,-76,-89,-79,"8.3"
-78,-75,-86,-79,"8.3"
-78,-73,-84,-75,"8.3"
-74,-70,-85,-78,"8.3"
-78,-75,-85,-79,"8.3"
-78,-75,-86,-78,"8.3"
-76,-74,-89,-78,"8.3"
-74,-70,-90,-74,"8.3"
-76,-73,-84,-76,"8.3"
-79,-75,-88,-80,"8.3"
-76,-75,-86,-78,"8.3"
-77,-75,-84,-78,"8.3"
-74,-70,-87,-70,"8.3"
-74,-72,-90,-71,"8.3"
-75,-72,-92,-73,"8.3"
-73,-71,-91,-73,"8.3"
-75,-72,-91,-74,"8.3"
-75,-69,-88,-72,"8.3"
-75,-73,-87,-71,"8.3"
-74,-69,-90,-70,"8.3"
-77,-74,-87,-74,"8.3"
-76,-69,-84,-72,"8.3"
-73,-70,-82,-69,"8.3"
-74,-71,-82,-71,"8.3"
-75,-71,-82,-71,"8.3"
-75,-72,-85,-71,"8.3"
-76,-73,-89,-71,"8.3"
-83,-73,-90,-81,"8.3"
-76,-75,-87,-68,"8.3"
-72,-69,-89,-66,"8.3"
-73,-69,-91,-81,"8.3"
-73,-70,-89,-68,"8.3"
-76,-74,-89,-71,"8.3"
-76,-75,-86,-69,"8.3"
-76,-74,-90,-73,"8.3"
-76,-74,-90,-72,"8.3"
-77,-75,-88,-73,"8.3"
-75,-70,-89,-69,"8.3"
-72,-69,-85,-67,"8.3"
-76,-74,-84,-72,"8.3"
-74,-69,-84,-68,"8.3"
-74,-69,-84,-68,"8.3"
-73,-69,-82,-67,"8.3"
-75,-69,-87,-68,"8.3"
-73,-69,-86,-78,"8.3"
-72,-68,-79,-68,"8.3"
-72,-71,-85,-68,"8.3"
-75,-69,-85,-69,"8.3"
-78,-75,-87,-80,"8.3"
-79,-76,-86,-81,"8.3"
-75,-72,-87,-79,"8.3"
-74,-70,-85,-79,"8.3"
-75,-69,-82,-72,"8.3"
-73,-69,-81,-70,"8.3"
-74,-71,-81,-75,"8.3"
-73,-69,-82,-71,"8.3"
-74,-69,-82,-76,"8.3"
-80,-76,-85,-78,"8.3"
-74,-71,-85,-69,"8.3"
-79,-76,-85,-80,"8.3"
-73,-67,-76,-72,"8.3"
-73,-74,-77,-85,"8.4"
-73,-72,-77,-85,"8.4"
-72,-72,-76,-85,"8.4"
-72,-73,-76,-87,"8.4"
-71,-72,-74,-85,"8.4"
-72,-72,-76,-84,"8.4"
-71,-72,-74,-83,"8.4"
-70,-71,-74,-84,"8.4"
-70,-71,-75,-83,"8.4"
-68,-66,-70,-83,"8.4"
-73,-73,-77,-86,"8.4"
-73,-74,-76,-87,"8.4"
-72,-73,-77,-86,"8.4"
-66,-66,-69,-83,"8.4"
-73,-74,-77,-86,"8.4"
-72,-72,-76,-85,"8.4"
-72,-72,-76,-85,"8.4"
-72,-72,-75,-83,"8.4"
-65,-67,-69,-81,"8.4"
-67,-68,-70,-82,"8.4"
-73,-74,-77,-86,"8.4"
-74,-75,-77,-86,"8.4"
-71,-73,-74,-82,"8.4"
-65,-68,-71,-83,"8.4"
-68,-69,-71,-82,"8.4"
-68,-75,-77,-87,"8.4"
-72,-72,-75,-85,"8.4"
-71,-72,-75,-83,"8.4"
-71,-72,-75,-83,"8.4"
-65,-66,-69,-83,"8.4"
-72,-72,-75,-84,"8.4"
-72,-74,-75,-84,"8.4"
-71,-73,-74,-83,"8.4"
-71,-72,-74,-82,"8.4"
-71,-72,-74,-84,"8.4"
-72,-73,-75,-84,"8.4"
-72,-73,-75,-85,"8.4"
-65,-66,-71,-83,"8.4"
-66,-69,-68,-83,"8.4"
-73,-73,-76,-87,"8.4"
-72,-73,-75,-84,"8.4"
-72,-72,-74,-84,"8.4"
-71,-72,-74,-83,"8.4"
-71,-71,-74,-84,"8.4"
-72,-73,-74,-83,"8.4"
-72,-72,-74,-85,"8.4"
-71,-66,-75,-83,"8.4"
-66,-67,-70,-83,"8.4"
-74,-75,-76,-86,"8.4"
-72,-72,-74,-83,"8.4"
-71,-72,-74,-83,"8.4"
-71,-72,-73,-83,"8.4"
-72,-73,-74,-84,"8.4"
-72,-73,-75,-84,"8.4"
-71,-72,-74,-83,"8.4"
-71,-72,-74,-83,"8.4"
-72,-73,-75,-84,"8.4"
-70,-72,-74,-83,"8.4"
-71,-72,-74,-83,"8.4"
-72,-72,-75,-84,"8.4"
-73,-74,-75,-84,"8.4"
-71,-73,-75,-84,"8.4"
-67,-67,-70,-80,"8.4"
-73,-74,-75,-86,"8.4"
-71,-72,-74,-83,"8.4"
-73,-74,-76,-85,"8.4"
-72,-73,-73,-83,"8.4"
-71,-72,-74,-83,"8.4"
-71,-72,-74,-83,"8.4"
-66,-67,-68,-81,"8.4"
-67,-67,-69,-81,"8.4"
-66,-68,-70,-83,"8.4"
-74,-74,-77,-86,"8.4"
-67,-68,-70,-83,"8.4"
-73,-74,-76,-88,"8.4"
-73,-75,-77,-86,"8.4"
-73,-74,-76,-85,"8.4"
-73,-74,-76,-85,"8.4"
-73,-73,-76,-85,"8.4"
-72,-66,-70,-83,"8.4"
-74,-74,-76,-87,"8.4"
-73,-74,-77,-86,"8.4"
-72,-74,-77,-86,"8.4"
-73,-74,-76,-86,"8.4"
-72,-74,-76,-86,"8.4"
-73,-73,-77,-86,"8.4"
-72,-73,-77,-86,"8.4"
-73,-73,-76,-86,"8.4"
-72,-73,-76,-86,"8.4"
-79,-73,-74,-85,"8.4"
-71,-73,-77,-85,"8.4"
-74,-74,-77,-87,"8.4"
-74,-75,-78,-86,"8.4"
-72,-73,-76,-85,"8.4"
-72,-68,-76,-85,"8.4"
-68,-68,-71,-83,"8.4"
-66,-67,-74,-90,"8.5"
-66,-67,-76,-90,"8.5"
-65,-68,-75,-89,"8.5"
-67,-67,-75,-90,"8.5"
-73,-69,-77,-92,"8.5"
-65,-67,-75,-91,"8.5"
-66,-69,-75,-92,"8.5"
-72,-69,-77,-88,"8.5"
-65,-67,-75,-91,"8.5"
-64,-65,-73,-89,"8.5"
-66,-67,-74,-89,"8.5"
-71,-73,-77,-88,"8.5"
-71,-75,-77,-89,"8.5"
-66,-68,-73,-89,"8.5"
-65,-67,-76,-89,"8.5"
-65,-67,-76,-89,"8.5"
-65,-67,-76,-89,"8.5"
-66,-67,-75,-90,"8.5"
-66,-72,-76,-89,"8.5"
-66,-67,-75,-89,"8.5"
-72,-74,-77,-88,"8.5"
-71,-73,-76,-91,"8.5"
-70,-72,-72,-90,"8.5"
-66,-68,-75,-89,"8.5"
-70,-73,-77,-90,"8.5"
-65,-66,-74,-91,"8.5"
-70,-66,-72,-89,"8.5"
-67,-69,-75,-92,"8.5"
-65,-73,-77,-89,"8.5"
-71,-73,-77,-88,"8.5"
-66,-67,-75,-90,"8.5"
-71,-73,-76,-89,"8.5"
-71,-66,-76,-88,"8.5"
-66,-67,-74,-89,"8.5"
-68,-71,-75,-86,"8.5"
-73,-74,-78,-89,"8.5"
-71,-74,-78,-89,"8.5"
-73,-74,-77,-89,"8.5"
-71,-74,-77,-89,"8.5"
-73,-73,-78,-89,"8.5"
-71,-73,-78,-89,"8.5"
-73,-73,-77,-89,"8.5"
-71,-73,-77,-89,"8.5"
-70,-72,-77,-90,"8.5"
-75,-73,-76,-89,"8.5"
-67,-69,-74,-89,"8.5"
-66,-68,-75,-91,"8.5"
-66,-67,-75,-91,"8.5"
-67,-67,-75,-90,"8.5"
-66,-69,-74,-89,"8.5"
-64,-73,-74,-89,"8.5"
-66,-82,-76,-92,"8.5"
-66,-67,-74,-89,"8.5"
-65,-67,-74,-88,"8.5"
-66,-67,-75,-90,"8.5"
-71,-85,-77,-88,"8.5"
-70,-73,-76,-88,"8.5"
-66,-67,-77,-89,"8.5"
-71,-74,-76,-90,"8.5"
-64,-68,-73,-90,"8.5"
-70,-72,-77,-88,"8.5"
-70,-73,-76,-90,"8.5"
-70,-73,-77,-89,"8.5"
-70,-73,-76,-88,"8.5"
-65,-67,-75,-88,"8.5"
-66,-70,-75,-90,"8.5"
-70,-73,-76,-89,"8.5"
-70,-72,-76,-88,"8.5"
-70,-73,-77,-88,"8.5"
-70,-72,-76,-88,"8.5"
-71,-80,-77,-89,"8.5"
-64,-68,-75,-89,"8.5"
-71,-74,-76,-89,"8.5"
-71,-72,-76,-89,"8.5"
-70,-73,-76,-89,"8.5"
-71,-74,-76,-88,"8.5"
-70,-73,-77,-89,"8.5"
-71,-73,-76,-89,"8.5"
-70,-73,-77,-90,"8.5"
-71,-73,-76,-90,"8.5"
-71,-73,-77,-89,"8.5"
-70,-72,-76,-89,"8.5"
-70,-73,-76,-89,"8.5"
-70,-73,-77,-87,"8.5"
-65,-67,-74,-90,"8.5"
-71,-73,-74,-90,"8.5"
-71,-72,-77,-89,"8.5"
-72,-72,-77,-90,"8.5"
-70,-72,-76,-89,"8.5"
-70,-72,-77,-89,"8.5"
-70,-74,-76,-89,"8.5"
-71,-72,-76,-88,"8.5"
-70,-74,-76,-90,"8.5"
-65,-69,-75,-88,"8.5"
-80,-81,-75,-73,"9.1"
-80,-81,-74,-73,"9.1"
-80,-80,-74,-73,"9.1"
-81,-82,-75,-72,"9.1"
-80,-81,-75,-73,"9.1"
-80,-81,-75,-72,"9.1"
-80,-80,-74,-72,"9.1"
-79,-82,-73,-72,"9.1"
-80,-81,-75,-73,"9.1"
-81,-81,-76,-73,"9.1"
-79,-81,-74,-72,"9.1"
-79,-80,-74,-72,"9.1"
-80,-81,-75,-73,"9.1"
-80,-82,-76,-74,"9.1"
-79,-80,-75,-73,"9.1"
-80,-81,-75,-73,"9.1"
-80,-81,-76,-74,"9.1"
-80,-82,-75,-75,"9.1"
-80,-81,-73,-74,"9.1"
-80,-81,-74,-73,"9.1"
-81,-81,-75,-74,"9.1"
-80,-81,-74,-74,"9.1"
-80,-81,-75,-74,"9.1"
-75,-78,-73,-74,"9.1"
-75,-79,-69,-70,"9.1"
-81,-81,-76,-75,"9.1"
-79,-80,-73,-74,"9.1"
-79,-80,-74,-73,"9.1"
-77,-79,-71,-69,"9.1"
-77,-80,-69,-69,"9.1"
-77,-79,-69,-69,"9.1"
-76,-80,-69,-70,"9.1"
-76,-82,-71,-71,"9.1"
-82,-83,-75,-72,"9.1"
-78,-83,-69,-67,"9.1"
-80,-81,-73,-71,"9.1"
-80,-82,-73,-71,"9.1"
-81,-82,-74,-71,"9.1"
-81,-81,-74,-71,"9.1"
-82,-82,-74,-72,"9.1"
-81,-82,-74,-71,"9.1"
-78,-81,-67,-69,"9.1"
-81,-81,-73,-71,"9.1"
-80,-78,-76,-74,"9.2"
-82,-77,-76,-74,"9.2"
-79,-76,-74,-71,"9.2"
-82,-77,-76,-74,"9.2"
-82,-77,-76,-73,"9.2"
-82,-77,-76,-74,"9.2"
-82,-77,-76,-73,"9.2"
-80,-77,-75,-72,"9.2"
-81,-78,-74,-70,"9.2"
-83,-78,-79,-77,"9.2"
-81,-77,-75,-72,"9.2"
-81,-76,-76,-72,"9.2"
-79,-76,-73,-69,"9.2"
-82,-76,-74,-70,"9.2"
-85,-78,-78,-76,"9.2"
-80,-78,-76,-75,"9.2"
-84,-80,-78,-76,"9.2"
-83,-78,-76,-74,"9.2"
-84,-79,-76,-75,"9.2"
-80,-79,-78,-75,"9.2"
-79,-77,-74,-71,"9.2"
-81,-76,-74,-71,"9.2"
-81,-75,-75,-69,"9.2"
-81,-77,-74,-72,"9.2"
-81,-75,-75,-74,"9.2"
-80,-75,-74,-72,"9.2"
-85,-79,-77,-76,"9.2"
-82,-77,-75,-74,"9.2"
-83,-77,-75,-74,"9.2"
-82,-78,-76,-73,"9.2"
-79,-74,-72,-69,"9.2"
-81,-75,-74,-70,"9.2"
-81,-76,-75,-72,"9.2"
-81,-75,-75,-72,"9.2"
-81,-75,-75,-71,"9.2"
-82,-75,-73,-71,"9.2"
-80,-77,-74,-71,"9.2"
-82,-75,-75,-71,"9.2"
-82,-76,-74,-71,"9.2"
-81,-77,-74,-72,"9.2"
-84,-79,-78,-76,"9.2"
-82,-75,-74,-71,"9.2"
-82,-72,-76,-70,"9.2"
-81,-76,-76,-71,"9.2"
-80,-76,-74,-70,"9.2"
-77,-75,-74,-72,"9.2"
-82,-79,-78,-76,"9.2"
-78,-75,-74,-70,"9.2"
-79,-76,-76,-69,"9.2"
-77,-75,-74,-71,"9.2"
-83,-78,-78,-77,"9.2"
-81,-78,-77,-76,"9.2"
-76,-78,-73,-75,"9.2"
-75,-74,-73,-70,"9.2"
-80,-76,-76,-73,"9.2"
-79,-77,-75,-74,"9.2"
-79,-78,-76,-74,"9.2"
-79,-75,-72,-74,"9.2"
-78,-76,-73,-70,"9.2"
-79,-77,-77,-75,"9.2"
-79,-77,-76,-73,"9.2"
-78,-78,-76,-74,"9.2"
-77,-77,-76,-73,"9.2"
-79,-77,-76,-73,"9.2"
-78,-77,-77,-74,"9.2"
-79,-77,-76,-74,"9.2"
-79,-73,-76,-74,"9.2"
-79,-77,-76,-70,"9.2"
-79,-73,-76,-70,"9.2"
-79,-77,-75,-74,"9.2"
-83,-73,-74,-69,"9.3"
-82,-74,-74,-70,"9.3"
-83,-73,-74,-68,"9.3"
-80,-71,-69,-64,"9.3"
-80,-71,-71,-64,"9.3"
-81,-72,-70,-65,"9.3"
-78,-74,-75,-69,"9.3"
-83,-75,-74,-69,"9.3"
-84,-75,-75,-69,"9.3"
-85,-75,-73,-68,"9.3"
-84,-74,-74,-69,"9.3"
-84,-75,-74,-68,"9.3"
-84,-73,-73,-68,"9.3"
-85,-77,-77,-72,"9.3"
-85,-77,-74,-72,"9.3"
-85,-77,-77,-72,"9.3"
-85,-77,-74,-72,"9.3"
-85,-74,-77,-72,"9.3"
-85,-74,-74,-72,"9.3"
-84,-73,-69,-65,"9.3"
-85,-77,-77,-71,"9.3"
-85,-77,-74,-71,"9.3"
-85,-77,-77,-71,"9.3"
-85,-77,-74,-71,"9.3"
-85,-74,-77,-71,"9.3"
-85,-74,-74,-71,"9.3"
-85,-77,-77,-70,"9.3"
-85,-77,-74,-70,"9.3"
-85,-77,-77,-70,"9.3"
-85,-77,-74,-70,"9.3"
-85,-74,-77,-70,"9.3"
-85,-74,-74,-70,"9.3"
-84,-75,-73,-69,"9.3"
-84,-74,-74,-69,"9.3"
-85,-71,-69,-65,"9.3"
-84,-74,-68,-68,"9.3"
-84,-72,-69,-67,"9.3"
-86,-71,-69,-64,"9.3"
-85,-74,-75,-69,"9.3"
-84,-70,-68,-62,"9.3"
-84,-73,-68,-67,"9.3"
-84,-74,-69,-68,"9.3"
-83,-70,-69,-63,"9.3"
-83,-70,-85,-66,"9.3"
-83,-71,-69,-64,"9.3"
-83,-71,-68,-63,"9.3"
-83,-70,-69,-64,"9.3"
-84,-70,-69,-65,"9.3"
-84,-70,-69,-65,"9.3"
-84,-73,-70,-64,"9.3"
-85,-72,-70,-65,"9.3"
-83,-71,-70,-65,"9.3"
-84,-71,-71,-64,"9.3"
-86,-72,-69,-67,"9.3"
-84,-73,-69,-65,"9.3"
-87,-75,-75,-70,"9.3"
-86,-75,-75,-71,"9.3"
-86,-75,-75,-70,"9.3"
-84,-74,-75,-69,"9.3"
-85,-74,-74,-69,"9.3"
-85,-72,-68,-69,"9.3"
-84,-71,-69,-66,"9.3"
-84,-75,-74,-69,"9.3"
-84,-74,-74,-68,"9.3"
-84,-74,-73,-68,"9.3"
-86,-75,-75,-70,"9.3"
-84,-74,-74,-69,"9.3"
-84,-74,-74,-69,"9.3"
-84,-74,-74,-69,"9.3"
-85,-74,-75,-69,"9.3"
-84,-75,-74,-69,"9.3"
-84,-75,-74,-69,"9.3"
-85,-75,-74,-69,"9.3"
-85,-74,-75,-69,"9.3"
-85,-74,-74,-69,"9.3"
-84,-74,-74,-68,"9.3"
-84,-72,-70,-64,"9.3"
-83,-70,-75,-69,"9.3"
-85,-75,-74,-69,"9.3"
-84,-74,-74,-68,"9.3"
-84,-73,-73,-68,"9.3"
-84,-74,-75,-69,"9.3"
-83,-74,-74,-68,"9.3"
-86,-71,-69,-64,"9.3"
-85,-70,-69,-63,"9.3"
-85,-72,-69,-62,"9.3"
-85,-72,-70,-65,"9.3"
-85,-72,-71,-67,"9.3"
-85,-73,-70,-67,"9.3"
-88,-71,-82,-67,"9.3"
-85,-70,-72,-66,"9.3"
-88,-77,-77,-71,"9.3"
-85,-75,-69,-68,"9.3"
-73,-79,-62,-78,"9.4"
-75,-73,-55,-67,"9.4"
-70,-73,-58,-68,"9.4"
-74,-76,-64,-68,"9.4"
-67,-71,-57,-68,"9.4"
-73,-77,-64,-74,"9.4"
-75,-78,-65,-74,"9.4"
-66,-73,-56,-67,"9.4"
-66,-75,-57,-68,"9.4"
-73,-78,-65,-74,"9.4"
-67,-73,-58,-69,"9.4"
-66,-71,-57,-69,"9.4"
-68,-71,-57,-67,"9.4"
-66,-71,-57,-68,"9.4"
-76,-70,-57,-68,"9.4"
-72,-78,-64,-75,"9.4"
-74,-75,-64,-68,"9.4"
-72,-79,-63,-72,"9.4"
-70,-77,-62,-72,"9.4"
-71,-77,-62,-72,"9.4"
-71,-78,-61,-72,"9.4"
-66,-75,-58,-70,"9.4"
-72,-77,-63,-73,"9.4"
-71,-77,-62,-71,"9.4"
-70,-76,-62,-72,"9.4"
-71,-77,-62,-72,"9.4"
-72,-77,-62,-72,"9.4"
-74,-81,-66,-75,"9.4"
-66,-77,-62,-66,"9.4"
-66,-76,-57,-68,"9.4"
-70,-78,-62,-72,"9.4"
-71,-79,-62,-72,"9.4"
-71,-77,-62,-72,"9.4"
-72,-78,-63,-71,"9.4"
-66,-73,-55,-67,"9.4"
-66,-79,-64,-72,"9.4"
-73,-79,-64,-72,"9.4"
-66,-81,-64,-72,"9.4"
-73,-81,-64,-72,"9.4"
-70,-78,-62,-72,"9.4"
-72,-78,-58,-73,"9.4"
-66,-79,-64,-74,"9.4"
-73,-79,-64,-74,"9.4"
-66,-81,-64,-74,"9.4"
-73,-81,-64,-74,"9.4"
-71,-78,-63,-73,"9.4"
-70,-78,-61,-71,"9.4"
-70,-88,-59,-73,"9.4"
-73,-79,-64,-75,"9.4"
-71,-79,-63,-73,"9.4"
-71,-79,-64,-73,"9.4"
-71,-80,-63,-73,"9.4"
-71,-80,-64,-73,"9.4"
-72,-79,-63,-73,"9.4"
-72,-78,-63,-72,"9.4"
-70,-78,-62,-72,"9.4"
-71,-77,-62,-72,"9.4"
-64,-72,-62,-67,"9.4"
-72,-79,-63,-73,"9.4"
-71,-78,-63,-72,"9.4"
-71,-77,-62,-71,"9.4"
-65,-72,-56,-68,"9.4"
-67,-74,-58,-67,"9.4"
-73,-79,-64,-74,"9.4"
-72,-78,-62,-73,"9.4"
-73,-78,-62,-73,"9.4"
-72,-78,-65,-73,"9.4"
-73,-78,-65,-73,"9.4"
-72,-80,-62,-73,"9.4"
-73,-80,-62,-73,"9.4"
-72,-80,-65,-73,"9.4"
-73,-80,-65,-73,"9.4"
-71,-72,-61,-72,"9.4"
-72,-78,-62,-74,"9.4"
-73,-78,-62,-74,"9.4"
-72,-78,-65,-74,"9.4"
-73,-78,-65,-74,"9.4"
-72,-80,-62,-74,"9.4"
-73,-80,-62,-74,"9.4"
-72,-80,-65,-74,"9.4"
-73,-80,-65,-74,"9.4"
-65,-76,-58,-73,"9.4"
-66,-74,-57,-67,"9.4"
-66,-76,-57,-68,"9.4"
-66,-75,-59,-68,"9.4"
-66,-74,-59,-68,"9.4"
-72,-79,-64,-73,"9.4"
-73,-82,-65,-76,"9.4"
-66,-76,-59,-68,"9.4"
-72,-81,-65,-73,"9.4"
-71,-80,-65,-73,"9.4"
-72,-81,-65,-73,"9.4"
-71,-80,-64,-73,"9.4"
-70,-78,-63,-72,"9.4"
-73,-81,-66,-73,"9.4"
-73,-81,-65,-73,"9.4"
-71,-79,-63,-72,"9.4"
-71,-79,-59,-72,"9.4"
-72,-79,-63,-72,"9.4"
-72,-80,-66,-72,"9.4"
-71,-78,-63,-71,"9.4"
-64,-75,-57,-66,"9.4"
-65,-75,-59,-66,"9.4"
-72,-80,-65,-73,"9.4"
-81,-81,-66,-73,"9.4"
-66,-75,-60,-69,"9.4"
-66,-75,-58,-67,"9.4"
-66,-75,-59,-68,"9.4"
-66,-76,-57,-70,"9.4"
-67,-77,-58,-68,"9.4"
-55,-76,-60,-69,"9.4"
-69,-75,-59,-68,"9.4"
-67,-75,-58,-68,"9.4"
-74,-83,-66,-74,"9.4"
-66,-76,-58,-67,"9.4"
-66,-74,-58,-68,"9.4"
-66,-76,-60,-67,"9.4"
-65,-77,-61,-67,"9.4"
-67,-77,-59,-67,"9.4"
-66,-75,-60,-67,"9.4"
-66,-76,-58,-67,"9.4"
-66,-77,-58,-70,"9.4"
-66,-77,-60,-67,"9.4"
-66,-86,-59,-72,"9.4"
-66,-76,-61,-67,"9.4"
-66,-75,-60,-67,"9.4"
-66,-76,-58,-68,"9.4"
-65,-75,-59,-68,"9.4"
-67,-75,-58,-68,"9.4"
-65,-75,-59,-68,"9.4"
-66,-77,-58,-67,"9.4"
-66,-77,-58,-67,"9.4"
-66,-76,-60,-68,"9.4"
-66,-76,-60,-68,"9.4"
-65,-77,-59,-67,"9.4"
-67,-75,-58,-67,"9.4"
-67,-75,-60,-68,"9.4"
-65,-77,-60,-67,"9.4"
-66,-75,-60,-67,"9.4"
-66,-77,-59,-68,"9.4"
-67,-77,-58,-71,"9.4"
-66,-77,-58,-67,"9.4"
-66,-77,-57,-68,"9.4"
-66,-77,-61,-67,"9.4"
-66,-74,-60,-69,"9.4"
-66,-75,-61,-67,"9.4"
-66,-77,-59,-67,"9.4"
-67,-77,-59,-71,"9.4"
-66,-76,-58,-67,"9.4"
-66,-77,-57,-67,"9.4"
-66,-78,-60,-68,"9.4"
-66,-75,-58,-69,"9.4"
-66,-76,-58,-68,"9.4"
-66,-76,-59,-67,"9.4"
-66,-77,-60,-68,"9.4"
-80,-76,-60,-77,"9.4"
-66,-75,-59,-68,"9.4"
-66,-77,-59,-71,"9.4"
-67,-75,-61,-67,"9.4"
-66,-77,-61,-68,"9.4"
-66,-86,-58,-49,"9.4"
-66,-76,-61,-67,"9.4"
-68,-75,-59,-69,"9.4"
-66,-75,-59,-67,"9.4"
-65,-77,-60,-67,"9.4"
-70,-75,-78,-67,"9.4"
-65,-77,-58,-68,"9.4"
-66,-77,-60,-70,"9.4"
-66,-76,-60,-67,"9.4"
-68,-75,-58,-70,"9.4"
-66,-76,-58,-69,"9.4"
-66,-77,-60,-67,"9.4"
-66,-76,-59,-67,"9.4"
-66,-76,-58,-68,"9.4"
-65,-75,-58,-67,"9.4"
-66,-75,-59,-68,"9.4"
-66,-78,-60,-67,"9.4"
-68,-76,-61,-68,"9.4"
-66,-75,-58,-67,"9.4"
-65,-75,-59,-68,"9.4"
-66,-77,-58,-67,"9.4"
-66,-77,-60,-71,"9.4"
-66,-75,-59,-68,"9.4"
-66,-76,-58,-67,"9.4"
